cancer	gene	stable_gene_id	study_A	study_B	top_A	top_B	n_common_categories	same_top_all_categories	top_A_shared	top_B_shared	same_top_shared_categories	bootstrap_top_A	bootstrap_top_B	same_top_both_bootstrap_ge080	status	reason
PDAC	KMT2B	UniProtKB:Q9UMN6	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.997	0.996	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT2B	UniProtKB:Q9UMN6	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.746	0.996	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT2C	UniProtKB:Q8NEZ4	GSE263733	GSE278688	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.861	0.934	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT2C	UniProtKB:Q8NEZ4	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.861	0.416	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT2C	UniProtKB:Q8NEZ4	GSE278688	GSE242230	Endothelial	Myeloid	6	False	Endothelial	Myeloid	False	0.934	0.416	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT2D	UniProtKB:O14686	GSE263733	GSE278688	T/NK	Endothelial	6	False	T/NK	Endothelial	False	0.93	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT2D	UniProtKB:O14686	GSE263733	GSE242230	T/NK	Endothelial	6	False	T/NK	Endothelial	False	0.93	0.584	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT2D	UniProtKB:O14686	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	1.0	0.584	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5A	UniProtKB:Q9NQR1	GSE263733	GSE278688	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.762	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5A	UniProtKB:Q9NQR1	GSE263733	GSE242230	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.762	0.345	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5A	UniProtKB:Q9NQR1	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	1.0	0.345	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5B	UniProtKB:Q4FZB7	GSE263733	GSE278688	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.906	0.946	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5B	UniProtKB:Q4FZB7	GSE263733	GSE242230	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.906	0.321	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5B	UniProtKB:Q4FZB7	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.946	0.321	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5C	UniProtKB:Q86Y97	GSE263733	GSE278688	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	1.0	0.864	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5C	UniProtKB:Q86Y97	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KMT5C	UniProtKB:Q86Y97	GSE278688	GSE242230	T/NK	Epithelial/Ductal	6	False	T/NK	Epithelial/Ductal	False	0.864	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KYAT1	UniProtKB:Q16773	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.87	0.586	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KYAT1	UniProtKB:Q16773	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.87	0.992	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KYAT1	UniProtKB:Q16773	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.586	0.992	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KYAT3	UniProtKB:Q6YP21	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.939	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KYAT3	UniProtKB:Q6YP21	GSE263733	GSE242230	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.939	0.413	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	KYAT3	UniProtKB:Q6YP21	GSE278688	GSE242230	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.999	0.413	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	L2HGDH	UniProtKB:Q9H9P8	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.525	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	L2HGDH	UniProtKB:Q9H9P8	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	L2HGDH	UniProtKB:Q9H9P8	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.525	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LACC1	UniProtKB:Q8IV20	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LACC1	UniProtKB:Q8IV20	GSE263733	GSE242230	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	1.0	0.44	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LACC1	UniProtKB:Q8IV20	GSE278688	GSE242230	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.999	0.44	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LARS1	UniProtKB:Q9P2J5	GSE263733	GSE278688	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.704	0.995	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LARS1	UniProtKB:Q9P2J5	GSE263733	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.704	0.393	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LARS1	UniProtKB:Q9P2J5	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.995	0.393	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LARS2	UniProtKB:Q15031	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.725	0.735	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LARS2	UniProtKB:Q15031	GSE263733	GSE242230	Fibroblast/CAF	T/NK	6	False	Fibroblast/CAF	T/NK	False	0.725	0.808	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LARS2	UniProtKB:Q15031	GSE278688	GSE242230	Endothelial	T/NK	6	False	Endothelial	T/NK	False	0.735	0.808	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LCMT1	UniProtKB:Q9UIC8	GSE263733	GSE278688	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.724	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LCMT1	UniProtKB:Q9UIC8	GSE263733	GSE242230	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.724	0.557	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LCMT1	UniProtKB:Q9UIC8	GSE278688	GSE242230	T/NK	Fibroblast/CAF	6	False	T/NK	Fibroblast/CAF	False	1.0	0.557	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LCMT2	UniProtKB:O60294	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.733	0.81	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LCMT2	UniProtKB:O60294	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.733	0.681	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LCMT2	UniProtKB:O60294	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.81	0.681	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHA	UniProtKB:P00338	GSE263733	GSE278688	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.935	0.879	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHA	UniProtKB:P00338	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.935	0.587	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHA	UniProtKB:P00338	GSE278688	GSE242230	T/NK	Epithelial/Ductal	6	False	T/NK	Epithelial/Ductal	False	0.879	0.587	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHAL6A	UniProtKB:Q6ZMR3	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHAL6A	UniProtKB:Q6ZMR3	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHAL6A	UniProtKB:Q6ZMR3	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHAL6B	UniProtKB:Q9BYZ2	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHAL6B	UniProtKB:Q9BYZ2	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHAL6B	UniProtKB:Q9BYZ2	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHB	UniProtKB:P07195	GSE263733	GSE278688	T/NK	T/NK	6	True	T/NK	T/NK	True	0.823	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHB	UniProtKB:P07195	GSE263733	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	0.823	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHB	UniProtKB:P07195	GSE278688	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHC	UniProtKB:P07864	GSE263733	GSE278688	Epithelial/Ductal	NOT_EVALUABLE	6	NA	Epithelial/Ductal	NOT_EVALUABLE	NA	0.478	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHC	UniProtKB:P07864	GSE263733	GSE242230	Epithelial/Ductal	NOT_EVALUABLE	6	NA	Epithelial/Ductal	NOT_EVALUABLE	NA	0.478	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHC	UniProtKB:P07864	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHD	UniProtKB:Q86WU2	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.983	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHD	UniProtKB:Q86WU2	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.983	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LDHD	UniProtKB:Q86WU2	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPA	UniProtKB:P38571	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPA	UniProtKB:P38571	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPA	UniProtKB:P38571	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPC	UniProtKB:P11150	GSE263733	GSE278688	Acinar	Epithelial/Ductal	6	False	Epithelial/Ductal	Epithelial/Ductal	True	0.399	0.993	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPC	UniProtKB:P11150	GSE263733	GSE242230	Acinar	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.399	0.498	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPC	UniProtKB:P11150	GSE278688	GSE242230	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.993	0.498	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPE	UniProtKB:Q05469	GSE263733	GSE278688	Endothelial	B/Plasma	6	False	Endothelial	B/Plasma	False	0.791	0.854	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPE	UniProtKB:Q05469	GSE263733	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.791	0.559	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LIPE	UniProtKB:Q05469	GSE278688	GSE242230	B/Plasma	Endothelial	6	False	B/Plasma	Endothelial	False	0.854	0.559	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8A	UniProtKB:Q8IWT6	GSE263733	GSE278688	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.718	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8A	UniProtKB:Q8IWT6	GSE263733	GSE242230	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.718	0.562	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8A	UniProtKB:Q8IWT6	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	1.0	0.562	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8B	UniProtKB:Q6P9F7	GSE263733	GSE278688	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.998	0.981	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8B	UniProtKB:Q6P9F7	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	0.993	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8B	UniProtKB:Q6P9F7	GSE278688	GSE242230	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.981	0.993	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8C	UniProtKB:Q8TDW0	GSE263733	GSE278688	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.797	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8C	UniProtKB:Q8TDW0	GSE263733	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.797	0.574	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8C	UniProtKB:Q8TDW0	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	1.0	0.574	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8D	UniProtKB:Q7L1W4	GSE263733	GSE278688	Myeloid	B/Plasma	6	False	Myeloid	B/Plasma	False	1.0	0.734	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8D	UniProtKB:Q7L1W4	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8D	UniProtKB:Q7L1W4	GSE278688	GSE242230	B/Plasma	Myeloid	6	False	B/Plasma	Myeloid	False	0.734	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8E	UniProtKB:Q6NSJ5	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8E	UniProtKB:Q6NSJ5	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LRRC8E	UniProtKB:Q6NSJ5	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LYPLA1	UniProtKB:O75608	GSE263733	GSE278688	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	1.0	0.867	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LYPLA1	UniProtKB:O75608	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.886	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LYPLA1	UniProtKB:O75608	GSE278688	GSE242230	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.867	0.886	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LYPLA2	UniProtKB:O95372	GSE263733	GSE278688	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.998	0.923	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LYPLA2	UniProtKB:O95372	GSE263733	GSE242230	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.998	0.499	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	LYPLA2	UniProtKB:O95372	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.923	0.499	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	MBLAC2	UniProtKB:Q68D91	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.75	0.808	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	MBLAC2	UniProtKB:Q68D91	GSE263733	GSE242230	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.75	0.582	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	MBLAC2	UniProtKB:Q68D91	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.808	0.582	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
