cancer	cohort	stage_id	run_id	analysis_version	feature_id	metabolite_key	metabolite_name	gene	uniprot_accession	relationship_type	role	reaction	mapping_status	source_url	source_evidence	provenance	original_evidence_id	source_commit	reason
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:29d789e07eb7a710	KEGG:C00127	glutathione, oxidized (GSSG)	GPX4	P36969	enzyme	product_as_written	(15S)-hydroperoxy-(11Z,13E)-eicosadienoate + 2 glutathione = (15S)-hydroxy-(11Z,13E)-eicosadienoate + glutathione disulfide + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:76711	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	P36969	enzyme	substrate_as_written	(15S)-hydroperoxy-(11Z,13E)-eicosadienoate + 2 glutathione = (15S)-hydroxy-(11Z,13E)-eicosadienoate + glutathione disulfide + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:76711	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:29d789e07eb7a710	KEGG:C00127	glutathione, oxidized (GSSG)	GPX4	P36969	enzyme	product_as_written	(17S)-hydroperoxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate + 2 glutathione = (17S)-hydroxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate + glutathione disulfide + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:76715	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	P36969	enzyme	substrate_as_written	(17S)-hydroperoxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate + 2 glutathione = (17S)-hydroxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate + glutathione disulfide + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:76715	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:29d789e07eb7a710	KEGG:C00127	glutathione, oxidized (GSSG)	GPX4	P36969	enzyme	product_as_written	a hydroperoxy-1,2-diacyl-glycero-3-phosphocholine + 2 glutathione = a hydroxy-1,2-diacyl-glycero-3-phosphocholine + glutathione disulfide + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:76731	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	P36969	enzyme	substrate_as_written	a hydroperoxy-1,2-diacyl-glycero-3-phosphocholine + 2 glutathione = a hydroxy-1,2-diacyl-glycero-3-phosphocholine + glutathione disulfide + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:76731	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:29d789e07eb7a710	KEGG:C00127	glutathione, oxidized (GSSG)	GSR	P00390	enzyme	product_as_written	2 glutathione + NADP(+) = glutathione disulfide + NADPH + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P00390/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17185460""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:11740	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GSR	P00390	enzyme	substrate_as_written	2 glutathione + NADP(+) = glutathione disulfide + NADPH + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P00390/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17185460""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:11740	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GSS	P48637	enzyme	product_as_written	gamma-L-glutamyl-L-cysteine + glycine + ATP = glutathione + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48637/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7646467""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9215686""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:13557	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	GSS	P48637	enzyme	substrate_as_written	gamma-L-glutamyl-L-cysteine + glycine + ATP = glutathione + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48637/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7646467""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9215686""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:13557	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GSS	P48637	enzyme	product_as_written	gamma-L-glutamyl-L-cysteine + glycine + ATP = glutathione + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48637/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7646467""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9215686""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:13557	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f810347fe6fe179c	HMDB:HMDB05765	ophthalmate	GSS	P48637	enzyme	product_as_written	gamma-L-glutamyl-(2S)-2-aminobutanoate + glycine + ATP = ophthalmate + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48637/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P51855""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:72075	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GSS	P48637	enzyme	product_as_written	gamma-L-glutamyl-(2S)-2-aminobutanoate + glycine + ATP = ophthalmate + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48637/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P51855""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:72075	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	GSS	P48637	enzyme	substrate_as_written	gamma-L-glutamyl-(2S)-2-aminobutanoate + glycine + ATP = ophthalmate + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48637/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P51855""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:72075	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK1	P19367	enzyme	product_as_written	a D-hexose + ATP = a D-hexose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P19367/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1637300""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27374331""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:22740	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK1	P19367	enzyme	product_as_written	D-fructose + ATP = D-fructose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P19367/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P05708""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:16125	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	HK1	P19367	enzyme	substrate_as_written	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P19367/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P05708""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17825	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK1	P19367	enzyme	product_as_written	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P19367/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P05708""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17825	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK1	P19367	enzyme	product_as_written	D-mannose + ATP = D-mannose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P19367/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P05708""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:11028	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK1	P19367	enzyme	product_as_written	D-glucosamine + ATP = D-glucosamine 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P19367/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27374331""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:10948	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK2	P52789	enzyme	product_as_written	a D-hexose + ATP = a D-hexose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P52789/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23185017""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26985301""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29298880""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:22740	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK2	P52789	enzyme	product_as_written	D-fructose + ATP = D-fructose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P52789/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P27881""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:16125	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	HK2	P52789	enzyme	substrate_as_written	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P52789/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29298880""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17825	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK2	P52789	enzyme	product_as_written	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P52789/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29298880""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17825	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK3	P52790	enzyme	product_as_written	a D-hexose + ATP = a D-hexose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P52790/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8717435""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:22740	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK3	P52790	enzyme	product_as_written	D-fructose + ATP = D-fructose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P52790/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P27926""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:16125	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	HK3	P52790	enzyme	substrate_as_written	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P52790/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8717435""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17825	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	HK3	P52790	enzyme	product_as_written	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P52790/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8717435""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17825	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	HPRT1	P00492	enzyme	product_as_written	IMP + diphosphate = hypoxanthine + 5-phospho-alpha-D-ribose 1-diphosphate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P00492/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10338013""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19527031""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17973	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:69e28adb52547c66	KEGG:C00137	myo-inositol	IMPA1	P29218	enzyme	product_as_written	a myo-inositol phosphate + H2O = myo-inositol + phosphate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P29218/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1377913""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17068342""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8068620""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8718889""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9462881""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:24056	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:69e28adb52547c66	KEGG:C00137	myo-inositol	IMPA1	P29218	enzyme	product_as_written	1D-myo-inositol 1-phosphate + H2O = myo-inositol + phosphate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P29218/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17068342""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8718889""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9462881""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:27670	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:69e28adb52547c66	KEGG:C00137	myo-inositol	IMPA1	P29218	enzyme	product_as_written	1D-myo-inositol 2-phosphate + H2O = myo-inositol + phosphate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P29218/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17068342""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:44152	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
