cancer	stable_gene_id	gene	in_current_pool	history_only	relation_ids	n_relations	RNA_background	RNA_source_run	cell_background	sc_source_run	functional_source_ref	external_source_ref	data_limitations	next_action	status	reason	n_current_direct_relations	n_conditional_relations	historical_relation_ids	n_historical_original42_relations	historical_relation_index	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_test_family	RNA_status	RNA_up_pairs	RNA_down_pairs	RNA_equal_pairs	all3_same_unique_top	all3_top_bootstrap_ge080	source_type	GSE263733_top_celltype	GSE263733_runner_celltype	GSE263733_top_gap	GSE263733_bootstrap_top_frequency	GSE263733_bootstrap_valid	GSE263733_max_detection	GSE263733_n_evaluable_celltypes	GSE263733_status	GSE263733_matrix_coverage_status	GSE263733_top_detection_fraction	GSE263733_top_source_labels	GSE278688_top_celltype	GSE278688_runner_celltype	GSE278688_top_gap	GSE278688_bootstrap_top_frequency	GSE278688_bootstrap_valid	GSE278688_max_detection	GSE278688_n_evaluable_celltypes	GSE278688_status	GSE278688_matrix_coverage_status	GSE278688_top_detection_fraction	GSE278688_top_source_labels	GSE242230_top_celltype	GSE242230_runner_celltype	GSE242230_top_gap	GSE242230_bootstrap_top_frequency	GSE242230_bootstrap_valid	GSE242230_max_detection	GSE242230_n_evaluable_celltypes	GSE242230_status	GSE242230_matrix_coverage_status	GSE242230_top_detection_fraction	GSE242230_top_source_labels
PDAC	UniProtKB:Q9P2J5	LARS1	True	False	4da0968a95357f39	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	4da0968a95357f39	1	historical_relation_index.tsv	0.0872534926571254	0.2646858578274717	0.371462539110145	11	RNA_PAIRED_CURRENT	DONE	6	5	0	True	False	Expression-source descriptive only;not unique action cell	Endothelial	Epithelial/Ductal	0.0631910661171287	0.704	1000	0.6413333126457842	7	DONE	DONE	0.4953399438180702	4.0	Endothelial	Fibroblast/CAF	0.0870313993258003	0.995	1000	0.3850140092323234	6	DONE	DONE	0.3850140092323234	13.0	Endothelial	Fibroblast/CAF	0.046612441833355	0.393	1000	0.3459693118913897	7	DONE	DONE	0.2873059923938739	3.0
PDAC	UniProtKB:Q15031	LARS2	True	False	b1df9864c4476eb9	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	b1df9864c4476eb9	1	historical_relation_index.tsv	0.1795791482786846	0.1389893088031984	0.2417630934816198	11	RNA_PAIRED_CURRENT	DONE	7	4	0	False	False	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Epithelial/Ductal	0.0058429545133226	0.725	1000	0.1193691779172675	7	DONE	DONE	0.0967527646781809	11.0	Endothelial	B/Plasma	0.0058544089029724	0.735	1000	0.0663941916676793	6	DONE	DONE	0.0663941916676793	13.0	T/NK	Fibroblast/CAF	0.0098217115581797	0.808	1000	0.0628683907856719	7	DONE	DONE	0.032643671939836	21.0
PDAC	UniProtKB:Q9UIC8	LCMT1	False	True	7758f8c59eea820c	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.306268679567469	0.0187935968765839	0.0794021174124732	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	3	8	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Acinar	0.0102318438149087	0.724	1000	0.513032317145336	7	DONE	DONE	0.513032317145336	18.0	T/NK	Epithelial/Ductal	0.0492573678365379	1.0	1000	0.17642778755791	6	DONE	DONE	0.1499978613619771	13.0	Fibroblast/CAF	Epithelial/Ductal	0.0045367578664504	0.557	1000	0.2719851130784335	7	DONE	DONE	0.2304257523308021	7.0
PDAC	UniProtKB:O60294	LCMT2	False	True	1fe82b13f451dfe3	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.0953054369350028	0.4020569841573367	0.529087258292937	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	True	False	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.0064764435847836	0.733	1000	0.1007595010576124	7	DONE	DONE	0.0716746027423088	11.0	Fibroblast/CAF	B/Plasma	0.0057291887069393	0.81	1000	0.0325071288550516	6	DONE	DONE	0.0325071288550516	13.0	Fibroblast/CAF	T/NK	0.0096563636627933	0.681	1000	0.0512333054440354	7	DONE	DONE	0.0512333054440354	7.0
PDAC	UniProtKB:P00338	LDHA	True	False	a3a7bc2e1a8fc68f	1	FDR_SUPPORTED	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	51af29ea60160e45	1	historical_relation_index.tsv	0.875359323258549	0.0074553628588665	0.0490225946823629	11	RNA_PAIRED_CURRENT	DONE	9	2	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.2251020970697939	0.935	1000	0.9000190676342128	7	DONE	DONE	0.9000190676342128	18.0	T/NK	Fibroblast/CAF	0.0880116258256602	0.879	1000	0.7804191766361809	6	DONE	DONE	0.7412099425243728	13.0	Epithelial/Ductal	Fibroblast/CAF	0.0198968866917885	0.587	1000	0.7477161462186727	7	DONE	DONE	0.7202807029286898	24.0
PDAC	UniProtKB:Q6ZMR3	LDHAL6A	True	False	66f39df03d0d66d2	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	85a0c17347d7490c	1	historical_relation_index.tsv	-0.2732021883517119	0.0937950253981274	0.1943133356634547	11	RNA_PAIRED_CURRENT	DONE	2	9	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0073529411764705	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0014362380300771	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0005403440093746	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:Q9BYZ2	LDHAL6B	False	True	43e1b957ce6fd3cf	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.0725246938148255	0.5505346084596237	0.6629415085888706	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	6	5	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0019007250487438	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0005354409272319	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0009773114308589	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:P07195	LDHB	True	False	441609f69010bca2	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	22fd2ec4a2c34ae1	1	historical_relation_index.tsv	-0.1838313865556046	0.2837222202798021	0.3871789414868018	11	RNA_PAIRED_CURRENT	DONE	4	7	0	True	True	Expression-source descriptive only;not unique action cell	T/NK	Fibroblast/CAF	0.0638436694178032	0.823	1000	0.8217597388309557	7	DONE	DONE	0.6654509925327139	20.0	T/NK	Fibroblast/CAF	0.1514947058776024	1.0	1000	0.6950983259928024	6	DONE	DONE	0.6459771237265725	13.0	T/NK	Fibroblast/CAF	0.4045888786072426	1.0	1000	0.6590736438642227	7	DONE	DONE	0.6590736438642227	21.0
PDAC	UniProtKB:P07864	LDHC	False	True	80026fc03b450fd9	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.0115816623257009	0.8286400857988018	0.8954322337725087	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Endothelial	0.0001981201578889	0.478	1000	0.0193193741026642	7	DONE	DONE	0.0193193741026642	18.0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0051463476166856	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0056556602925279	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:Q86WU2	LDHD	True	False	0c9e85241c0b547c	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	-0.3750749850552474	0.0102574033323351	0.0573197600388821	11	RNA_PAIRED_CURRENT	DONE	1	10	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Myeloid	0.0168827045833223	0.983	1000	0.1173964602914002	7	DONE	DONE	0.1173964602914002	18.0	Epithelial/Ductal	Myeloid	0.0197718045516936	1.0	1000	0.0332848757542796	6	DONE	DONE	0.0332848757542796	12.0	Epithelial/Ductal	Endothelial	0.0202579787662116	1.0	1000	0.0863351054223734	7	DONE	DONE	0.0863351054223734	24.0
PDAC	UniProtKB:P38571	LIPA	True	False	3145f9f521238ebf	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	0.5364047412636318	0.1269839042941114	0.2289417836543469	11	RNA_PAIRED_CURRENT	DONE	8	3	0	True	True	Expression-source descriptive only;not unique action cell	Myeloid	Endothelial	0.3471305786438609	1.0	1000	0.5482073856311374	7	DONE	DONE	0.5482073856311374	20.0	Myeloid	Endothelial	0.0953745982071384	1.0	1000	0.3328089701628756	6	DONE	DONE	0.3328089701628756	13.0	Myeloid	Endothelial	0.369022660524554	1.0	1000	0.3546111203779315	7	DONE	DONE	0.3546111203779315	20.0
PDAC	UniProtKB:P11150	LIPC	False	True	72dbaafc01a4cd78;b38416379e18e0eb	2	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	2		0	historical_relation_index.tsv	-0.2839952138562571	0.060497652526296	0.1528462134948653	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	2	9	0	False	False	Expression-source descriptive only;not unique action cell	Acinar	Epithelial/Ductal	1.729782048151031e-05	0.399	1000	0.0310692640710683	7	DONE	DONE	0.0157663040591759	4.0	Epithelial/Ductal	T/NK	0.039789899861169	0.993	1000	0.0521421169905313	6	DONE	DONE	0.0521421169905313	12.0	T/NK	Fibroblast/CAF	0.0007999808081874	0.498	1000	0.0115222757987978	7	DONE	DONE	0.0055004685440317	21.0
PDAC	UniProtKB:Q05469	LIPE	True	False	0d989151a7651348;acd08185750cb2b5;c952b9601ce6f896	3	FDR_SUPPORTED	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	2	c952b9601ce6f896	1	historical_relation_index.tsv	-0.4792380993156709	0.003572810710763	0.0360085897666478	11	RNA_PAIRED_CURRENT	DONE	1	10	0	False	False	Expression-source descriptive only;not unique action cell	Endothelial	B/Plasma	0.0697106508526278	0.791	1000	0.1699731074551311	7	DONE	DONE	0.1699731074551311	4.0	B/Plasma	Endothelial	0.0133671322233332	0.854	1000	0.0488655559365963	6	DONE	DONE	0.0488655559365963	11.0	Endothelial	B/Plasma	0.0560512093016842	0.559	1000	0.0758325624421831	7	DONE	DONE	0.0758325624421831	3.0
PDAC	UniProtKB:Q8IWT6	LRRC8A	True	False	8018da920dce6b04	1	FDR_SUPPORTED	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	8018da920dce6b04	1	historical_relation_index.tsv	0.6445984363552628	0.0022387920230947	0.0319639403272975	11	RNA_PAIRED_CURRENT	DONE	10	1	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Endothelial	0.0339309176205962	0.718	1000	0.6013474812755689	7	DONE	DONE	0.6013474812755689	18.0	Endothelial	Epithelial/Ductal	0.3047958555038857	1.0	1000	0.4485968116166037	6	DONE	DONE	0.4485968116166037	13.0	Endothelial	Epithelial/Ductal	0.0466543037154739	0.562	1000	0.3229475529387247	7	DONE	DONE	0.2460222016651248	3.0
PDAC	UniProtKB:Q6P9F7	LRRC8B	False	True	148ec83ce2e01948	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.0987748240086245	0.4210456737991931	0.5474849290253968	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	4	7	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Endothelial	0.0411177621428866	0.998	1000	0.3134285766088098	7	DONE	DONE	0.3134285766088098	18.0	Endothelial	Epithelial/Ductal	0.0297070264713411	0.981	1000	0.1031446096903376	6	DONE	DONE	0.1031446096903376	13.0	Epithelial/Ductal	Myeloid	0.0363752821066351	0.993	1000	0.1374694592250767	7	DONE	DONE	0.1374694592250767	24.0
PDAC	UniProtKB:Q8TDW0	LRRC8C	False	True	1a15343cb6544e71	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.3076050923251718	0.0778023295112133	0.1756109461535955	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	8	3	0	True	False	Expression-source descriptive only;not unique action cell	Endothelial	Myeloid	0.1517918790403319	0.797	1000	0.4015845509280564	7	DONE	DONE	0.4015845509280564	4.0	Endothelial	T/NK	0.1769830374866862	1.0	1000	0.4153999867125506	6	DONE	DONE	0.4153999867125506	13.0	Endothelial	T/NK	0.1193037669513772	0.574	1000	0.1973507040805838	7	DONE	DONE	0.1973507040805838	3.0
PDAC	UniProtKB:Q7L1W4	LRRC8D	False	True	05c0d41958b5e2d8	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.1888863822550275	0.1857774138234622	0.3058560928649125	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	8	3	0	False	False	Expression-source descriptive only;not unique action cell	Myeloid	B/Plasma	0.0315200840704781	1.0	1000	0.1837535102899181	7	DONE	DONE	0.1589631240112052	20.0	B/Plasma	Myeloid	0.012954923983215	0.734	1000	0.1296129902324585	6	DONE	DONE	0.0923593302932896	11.0	Myeloid	T/NK	0.0418378233020899	1.0	1000	0.1255071881176011	7	DONE	DONE	0.1255071881176011	20.0
PDAC	UniProtKB:Q6NSJ5	LRRC8E	False	True	b4542b1932411874	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.4184753127155008	0.0210804819738828	0.0837363589518124	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	2	9	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0297453442400489	0.998	1000	0.1671741832631877	7	DONE	DONE	0.1671741832631877	18.0	Epithelial/Ductal	Fibroblast/CAF	0.0283111781589275	1.0	1000	0.0375998429923169	6	DONE	DONE	0.0375998429923169	12.0	Epithelial/Ductal	Fibroblast/CAF	0.0275452815040187	1.0	1000	0.071819646430332	7	DONE	DONE	0.071819646430332	24.0
PDAC	UniProtKB:O75608	LYPLA1	True	False	94b216759d5ef17f	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	94b216759d5ef17f	1	historical_relation_index.tsv	0.4076190162026353	0.0777225407261634	0.1698890934456846	11	RNA_PAIRED_CURRENT	DONE	8	3	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Endothelial	0.2486576465616545	1.0	1000	0.7647592435657874	7	DONE	DONE	0.7647592435657874	18.0	Endothelial	Epithelial/Ductal	0.0530234831211025	0.867	1000	0.3944209979833765	6	DONE	DONE	0.3944209979833765	13.0	Epithelial/Ductal	Endothelial	0.0655438932781765	0.886	1000	0.37689758551411	7	DONE	DONE	0.37689758551411	24.0
PDAC	UniProtKB:O95372	LYPLA2	True	False	8b4944041262b5b3;bd75c166f1c27f85	2	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	2	0	42455730b840375e;8b4944041262b5b3;bd75c166f1c27f85	3	historical_relation_index.tsv	-0.2456465303032417	0.0747907525075642	0.1681321851954083	11	RNA_PAIRED_CURRENT	DONE	4	7	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Endothelial	0.1061292256282324	0.998	1000	0.5938458774258699	7	DONE	DONE	0.5938458774258699	18.0	Endothelial	T/NK	0.0342594117775004	0.923	1000	0.265742788770907	6	DONE	DONE	0.265742788770907	13.0	Endothelial	Epithelial/Ductal	0.0439554732028434	0.499	1000	0.3253124622227142	7	DONE	DONE	0.260910679412067	3.0
